speech_id,work,loci,spkr,addr,book,line,text,level,urn
820,Odyssey,5.203-5.213,Calypso,Odysseus,5,212,"οὐ δέμας οὐδὲ φυήν, ἐπεὶ οὔ πως οὐδὲ ἔοικεν",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.212
820,Odyssey,5.203-5.213,Calypso,Odysseus,5,213,θνητὰς ἀθανάτῃσι δέμας καὶ εἶδος ἐρίζειν.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.213
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,215,"πότνα θεά, μή μοι τόδε χώεο· οἶδα καὶ αὐτὸς",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.215
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,216,"πάντα μάλʼ, οὕνεκα σεῖο περίφρων Πηνελόπεια",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.216
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,217,εἶδος ἀκιδνοτέρη μέγεθός τʼ εἰσάντα ἰδέσθαι·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.217
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,218,"ἡ μὲν γὰρ βροτός ἐστι, σὺ δʼ ἀθάνατος καὶ ἀγήρως.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.218
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,219,ἀλλὰ καὶ ὣς ἐθέλω καὶ ἐέλδομαι ἤματα πάντα,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.219
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,220,οἴκαδέ τʼ ἐλθέμεναι καὶ νόστιμον ἦμαρ ἰδέσθαι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.220
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,221,"εἰ δʼ αὖ τις ῥαίῃσι θεῶν ἐνὶ οἴνοπι πόντῳ,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.221
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,222,τλήσομαι ἐν στήθεσσιν ἔχων ταλαπενθέα θυμόν·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.222
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,223,ἤδη γὰρ μάλα πολλὰ πάθον καὶ πολλὰ μόγησα,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.223
821,Odyssey,5.215-5.224,Odysseus,Calypso,5,224,κύμασι καὶ πολέμῳ· μετὰ καὶ τόδε τοῖσι γενέσθω.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.224
822,Odyssey,5.286-5.290,Poseidon,Poseidon,5,286,"ὢ πόποι, ἦ μάλα δὴ μετεβούλευσαν θεοὶ ἄλλως",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.286
822,Odyssey,5.286-5.290,Poseidon,Poseidon,5,287,"ἀμφʼ Ὀδυσῆι ἐμεῖο μετʼ Αἰθιόπεσσιν ἐόντος,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.287
822,Odyssey,5.286-5.290,Poseidon,Poseidon,5,288,"καὶ δὴ Φαιήκων γαίης σχεδόν, ἔνθα οἱ αἶσα",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.288
822,Odyssey,5.286-5.290,Poseidon,Poseidon,5,289,"ἐκφυγέειν μέγα πεῖραρ ὀιζύος, ἥ μιν ἱκάνει.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.289
822,Odyssey,5.286-5.290,Poseidon,Poseidon,5,290,ἀλλʼ ἔτι μέν μίν φημι ἅδην ἐλάαν κακότητος.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.290
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,299,"ὤ μοι ἐγὼ δειλός, τί νύ μοι μήκιστα γένηται;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.299
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,300,"δείδω μὴ δὴ πάντα θεὰ νημερτέα εἶπεν,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.300
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,301,"ἥ μʼ ἔφατʼ ἐν πόντῳ, πρὶν πατρίδα γαῖαν ἱκέσθαι,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.301
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,302,ἄλγεʼ ἀναπλήσειν· τὰ δὲ δὴ νῦν πάντα τελεῖται.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.302
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,303,οἵοισιν νεφέεσσι περιστέφει οὐρανὸν εὐρὺν,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.303
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,304,"Ζεύς, ἐτάραξε δὲ πόντον, ἐπισπέρχουσι δʼ ἄελλαι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.304
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,305,παντοίων ἀνέμων. νῦν μοι σῶς αἰπὺς ὄλεθρος.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.305
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,306,"τρὶς μάκαρες Δαναοὶ καὶ τετράκις, οἳ τότʼ ὄλοντο",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.306
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,307,Τροίῃ ἐν εὐρείῃ χάριν Ἀτρεΐδῃσι φέροντες.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.307
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,308,ὡς δὴ ἐγώ γʼ ὄφελον θανέειν καὶ πότμον ἐπισπεῖν,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.308
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,309,ἤματι τῷ ὅτε μοι πλεῖστοι χαλκήρεα δοῦρα,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.309
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,310,Τρῶες ἐπέρριψαν περὶ Πηλεΐωνι θανόντι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.310
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,311,"τῷ κʼ ἔλαχον κτερέων, καί μευ κλέος ἦγον Ἀχαιοί·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.311
823,Odyssey,5.299-5.312,Odysseus,Odysseus,5,312,νῦν δέ λευγαλέῳ θανάτῳ εἵμαρτο ἁλῶναι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.312
824,Odyssey,5.339-5.350,Ino,Odysseus,5,339,"κάμμορε, τίπτε τοι ὧδε Ποσειδάων ἐνοσίχθων",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.339
824,Odyssey,5.339-5.350,Ino,Odysseus,5,340,"ὠδύσατʼ ἐκπάγλως, ὅτι τοι κακὰ πολλὰ φυτεύει;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.340
824,Odyssey,5.339-5.350,Ino,Odysseus,5,341,οὐ μὲν δή σε καταφθίσει μάλα περ μενεαίνων.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.341
824,Odyssey,5.339-5.350,Ino,Odysseus,5,342,"ἀλλὰ μάλʼ ὧδʼ ἔρξαι, δοκέεις δέ μοι οὐκ ἀπινύσσειν·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.342
824,Odyssey,5.339-5.350,Ino,Odysseus,5,343,εἵματα ταῦτʼ ἀποδὺς σχεδίην ἀνέμοισι φέρεσθαι,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.343
824,Odyssey,5.339-5.350,Ino,Odysseus,5,344,"κάλλιπʼ, ἀτὰρ χείρεσσι νέων ἐπιμαίεο νόστου",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.344
824,Odyssey,5.339-5.350,Ino,Odysseus,5,345,"γαίης Φαιήκων, ὅθι τοι μοῖρʼ ἐστὶν ἀλύξαι.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.345
824,Odyssey,5.339-5.350,Ino,Odysseus,5,346,"τῆ δέ, τόδε κρήδεμνον ὑπὸ στέρνοιο τανύσσαι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.346
824,Odyssey,5.339-5.350,Ino,Odysseus,5,347,ἄμβροτον· οὐδέ τί τοι παθέειν δέος οὐδʼ ἀπολέσθαι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.347
824,Odyssey,5.339-5.350,Ino,Odysseus,5,348,"αὐτὰρ ἐπὴν χείρεσσιν ἐφάψεαι ἠπείροιο,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.348
824,Odyssey,5.339-5.350,Ino,Odysseus,5,349,ἂψ ἀπολυσάμενος βαλέειν εἰς οἴνοπα πόντον,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.349
824,Odyssey,5.339-5.350,Ino,Odysseus,5,350,"πολλὸν ἀπʼ ἠπείρου, αὐτὸς δʼ ἀπονόσφι τραπέσθαι.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.350
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,356,"ὤ μοι ἐγώ, μή τίς μοι ὑφαίνῃσιν δόλον αὖτε",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.356
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,357,"ἀθανάτων, ὅ τέ με σχεδίης ἀποβῆναι ἀνώγει.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.357
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,358,"ἀλλὰ μάλʼ οὔ πω πείσομʼ, ἐπεὶ ἑκὰς ὀφθαλμοῖσιν",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.358
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,359,"γαῖαν ἐγὼν ἰδόμην, ὅθι μοι φάτο φύξιμον εἶναι.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.359
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,360,"ἀλλὰ μάλʼ ὧδʼ ἔρξω, δοκέει δέ μοι εἶναι ἄριστον·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.360
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,361,"ὄφρʼ ἂν μέν κεν δούρατʼ ἐν ἁρμονίῃσιν ἀρήρῃ,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.361
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,362,τόφρʼ αὐτοῦ μενέω καὶ τλήσομαι ἄλγεα πάσχων·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.362
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,363,"αὐτὰρ ἐπὴν δή μοι σχεδίην διὰ κῦμα τινάξῃ,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.363
825,Odyssey,5.356-5.364,Odysseus,Odysseus,5,364,"νήξομʼ, ἐπεὶ οὐ μέν τι πάρα προνοῆσαι ἄμεινον.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.364
826,Odyssey,5.377-5.379,Poseidon,Poseidon,5,377,"οὕτω νῦν κακὰ πολλὰ παθὼν ἀλόω κατὰ πόντον,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.377
826,Odyssey,5.377-5.379,Poseidon,Poseidon,5,378,εἰς ὅ κεν ἀνθρώποισι διοτρεφέεσσι μιγήῃς.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.378
826,Odyssey,5.377-5.379,Poseidon,Poseidon,5,379,ἀλλʼ οὐδʼ ὥς σε ἔολπα ὀνόσσεσθαι κακότητος.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.379
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,408,"ὤ μοι, ἐπεὶ δὴ γαῖαν ἀελπέα δῶκεν ἰδέσθαι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.408
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,409,"Ζεύς, καὶ δὴ τόδε λαῖτμα διατμήξας ἐπέρησα,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.409
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,410,ἔκβασις οὔ πῃ φαίνεθʼ ἁλὸς πολιοῖο θύραζε·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.410
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,411,"ἔκτοσθεν μὲν γὰρ πάγοι ὀξέες, ἀμφὶ δὲ κῦμα",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.411
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,412,"βέβρυχεν ῥόθιον, λισσὴ δʼ ἀναδέδρομε πέτρη,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.412
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,413,"ἀγχιβαθὴς δὲ θάλασσα, καὶ οὔ πως ἔστι πόδεσσι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.413
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,414,στήμεναι ἀμφοτέροισι καὶ ἐκφυγέειν κακότητα·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.414
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,415,μή πώς μʼ ἐκβαίνοντα βάλῃ λίθακι ποτὶ πέτρῃ,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.415
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,416,κῦμα μέγʼ ἁρπάξαν· μελέη δέ μοι ἔσσεται ὁρμή.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.416
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,417,"εἰ δέ κʼ ἔτι προτέρω παρανήξομαι, ἤν που ἐφεύρω",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.417
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,418,"ἠιόνας τε παραπλῆγας λιμένας τε θαλάσσης,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.418
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,419,δείδω μή μʼ ἐξαῦτις ἀναρπάξασα θύελλα,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.419
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,420,"πόντον ἐπʼ ἰχθυόεντα φέρῃ βαρέα στενάχοντα,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.420
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,421,ἠέ τί μοι καὶ κῆτος ἐπισσεύῃ μέγα δαίμων,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.421
827,Odyssey,5.408-5.422,Odysseus,Odysseus,5,422,"ἐξ ἁλός, οἷά τε πολλὰ τρέφει κλυτὸς Ἀμφιτρίτη·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.422
828,Odyssey,5.445-5.450,Odysseus,river god,5,445,"κλῦθι, ἄναξ, ὅτις ἐσσί· πολύλλιστον δέ σʼ ἱκάνω,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.445
828,Odyssey,5.445-5.450,Odysseus,river god,5,446,φεύγων ἐκ πόντοιο Ποσειδάωνος ἐνιπάς.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.446
828,Odyssey,5.445-5.450,Odysseus,river god,5,447,αἰδοῖος μέν τʼ ἐστὶ καὶ ἀθανάτοισι θεοῖσιν,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.447
828,Odyssey,5.445-5.450,Odysseus,river god,5,448,"ἀνδρῶν ὅς τις ἵκηται ἀλώμενος, ὡς καὶ ἐγὼ νῦν",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.448
828,Odyssey,5.445-5.450,Odysseus,river god,5,449,σόν τε ῥόον σά τε γούναθʼ ἱκάνω πολλὰ μογήσας.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.449
828,Odyssey,5.445-5.450,Odysseus,river god,5,450,"ἀλλʼ ἐλέαιρε, ἄναξ· ἱκέτης δέ τοι εὔχομαι εἶναι.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.450
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,465,"ὤ μοι ἐγώ, τί πάθω; τί νύ μοι μήκιστα γένηται;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.465
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,466,"εἰ μέν κʼ ἐν ποταμῷ δυσκηδέα νύκτα φυλάσσω,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.466
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,467,μή μʼ ἄμυδις στίβη τε κακὴ καὶ θῆλυς ἐέρση,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.467
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,468,ἐξ ὀλιγηπελίης δαμάσῃ κεκαφηότα θυμόν·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.468
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,469,αὔρη δʼ ἐκ ποταμοῦ ψυχρὴ πνέει ἠῶθι πρό.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.469
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,470,εἰ δέ κεν ἐς κλιτὺν ἀναβὰς καὶ δάσκιον ὕλην,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.470
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,471,"θάμνοις ἐν πυκινοῖσι καταδράθω, εἴ με μεθείη",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.471
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,472,"ῥῖγος καὶ κάματος, γλυκερὸς δέ μοι ὕπνος ἐπέλθῃ,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.472
829,Odyssey,5.465-5.473,Odysseus,Odysseus,5,473,"δείδω, μὴ θήρεσσιν ἕλωρ καὶ κύρμα γένωμαι.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.473
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,25,"Ναυσικάα, τί νύ σʼ ὧδε μεθήμονα γείνατο μήτηρ;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.25
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,26,"εἵματα μέν τοι κεῖται ἀκηδέα σιγαλόεντα,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.26
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,27,"σοὶ δὲ γάμος σχεδόν ἐστιν, ἵνα χρὴ καλὰ μὲν αὐτὴν",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.27
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,28,"ἕννυσθαι, τὰ δὲ τοῖσι παρασχεῖν, οἵ κέ σʼ ἄγωνται.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.28
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,29,ἐκ γάρ τοι τούτων φάτις ἀνθρώπους ἀναβαίνει,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.29
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,30,"ἐσθλή, χαίρουσιν δὲ πατὴρ καὶ πότνια μήτηρ.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.30
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,31,ἀλλʼ ἴομεν πλυνέουσαι ἅμʼ ἠοῖ φαινομένηφι·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.31
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,32,"καί τοι ἐγὼ συνέριθος ἅμʼ ἕψομαι, ὄφρα τάχιστα",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.32
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,33,"ἐντύνεαι, ἐπεὶ οὔ τοι ἔτι δὴν παρθένος ἔσσεαι·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.33
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,34,ἤδη γάρ σε μνῶνται ἀριστῆες κατὰ δῆμον,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.34
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,35,"πάντων Φαιήκων, ὅθι τοι γένος ἐστὶ καὶ αὐτῇ.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.35
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,36,ἀλλʼ ἄγʼ ἐπότρυνον πατέρα κλυτὸν ἠῶθι πρὸ,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.36
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,37,"ἡμιόνους καὶ ἄμαξαν ἐφοπλίσαι, ἥ κεν ἄγῃσι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.37
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,38,ζῶστρά τε καὶ πέπλους καὶ ῥήγεα σιγαλόεντα.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.38
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,39,καὶ δὲ σοὶ ὧδʼ αὐτῇ πολὺ κάλλιον ἠὲ πόδεσσιν,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.39
830,Odyssey,6.25-6.40,Athena-companion of Nausicaa,Nausicaa,6,40,ἔρχεσθαι· πολλὸν γὰρ ἀπὸ πλυνοί εἰσι πόληος.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.40
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,57,"πάππα φίλʼ, οὐκ ἂν δή μοι ἐφοπλίσσειας ἀπήνην",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.57
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,58,"ὑψηλὴν ἐύκυκλον, ἵνα κλυτὰ εἵματʼ ἄγωμαι",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.58
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,59,"ἐς ποταμὸν πλυνέουσα, τά μοι ῥερυπωμένα κεῖται;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.59
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,60,καὶ δὲ σοὶ αὐτῷ ἔοικε μετὰ πρώτοισιν ἐόντα,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.60
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,61,βουλὰς βουλεύειν καθαρὰ χροΐ εἵματʼ ἔχοντα.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.61
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,62,"πέντε δέ τοι φίλοι υἷες ἐνὶ μεγάροις γεγάασιν,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.62
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,63,"οἱ δύʼ ὀπυίοντες, τρεῖς δʼ ἠίθεοι θαλέθοντες·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.63
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,64,οἱ δʼ αἰεὶ ἐθέλουσι νεόπλυτα εἵματʼ ἔχοντες,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.64
831,Odyssey,6.57-6.65,Nausicaa,Alcinous,6,65,ἐς χορὸν ἔρχεσθαι· τὰ δʼ ἐμῇ φρενὶ πάντα μέμηλεν.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.65
832,Odyssey,6.68-6.70,Alcinous,Nausicaa,6,68,"οὔτε τοι ἡμιόνων φθονέω, τέκος, οὔτε τευ ἄλλου.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.68
832,Odyssey,6.68-6.70,Alcinous,Nausicaa,6,69,ἔρχευ· ἀτάρ τοι δμῶες ἐφοπλίσσουσιν ἀπήνην,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.69
832,Odyssey,6.68-6.70,Alcinous,Nausicaa,6,70,"ὑψηλὴν ἐύκυκλον, ὑπερτερίῃ ἀραρυῖαν.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.70
833,Odyssey,6.119-6.126,Odysseus,Odysseus,6,119,"ὤ μοι ἐγώ, τέων αὖτε βροτῶν ἐς γαῖαν ἱκάνω;",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.119
833,Odyssey,6.119-6.126,Odysseus,Odysseus,6,120,"ἦ ῥʼ οἵ γʼ ὑβρισταί τε καὶ ἄγριοι οὐδὲ δίκαιοι,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.120
833,Odyssey,6.119-6.126,Odysseus,Odysseus,6,121,ἦε φιλόξεινοι καί σφιν νόος ἐστὶ θεουδής;,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.121
833,Odyssey,6.119-6.126,Odysseus,Odysseus,6,122,ὥς τέ με κουράων ἀμφήλυθε θῆλυς ἀυτή·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.122
833,Odyssey,6.119-6.126,Odysseus,Odysseus,6,123,"νυμφάων, αἳ ἔχουσʼ ὀρέων αἰπεινὰ κάρηνα",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:6.123
